Scenario_ID,Hour,Wind_Power_MW,Solar_Power_MW,Base_Elec_Load_MW,ALKEL_Power_MW,PEMEL_Power_MW,AMU_Power_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,Power_Deficit_MW,BESS_SOC_Percentage,Thermal_Load_MW,EB_Power_MW,WHRU_Heat_MW
17,4,13.312,0,0.99,20,0,0.7,0,8.378,0,0,0.252980951016594,3.22525,0,3.22525
17,5,15.144,0,1.1802,20,0,0.7,0,6.7362,0,0,0.214547448843485,3.2571,0,3.2571
17,6,14.316,0,1.6302,20,0,0.7,0,8.0142,0,0,0.168839582088759,3.0947,0,3.0947
17,7,17.852,14.08,2.5002,20,8.39596153846154,1.03583846153846,0,0,0,0,0.168805814172341,3.12025,0,3.12025
17,8,9.628,25.6,3.3702,20,10.7286538461538,1.12914615384615,0,0,0,0,0.168772053009507,2.84305,0,2.84305
17,9,22.324,37.12,4.0098,20,20,1.5,13.9342,0,0,0,0.233049990906597,2.53435,0,2.53435
17,10,20.928,46.08,4.2,20,20,1.5,21.308,0,0,0,0.331347996293031,2.2792,0,2.2792
17,11,15.996,52.48,4.1202,20,20,1.5,22.8558,0,0,0,0.43677003438608,2.0629,0,2.0629
17,12,14.328,55.04,3.9,20,20,1.5,23.968,0,0,0,0.547304218840741,1.78675,0,1.78675
17,13,12.74,56.32,3.2598,20,20,1.5,24.3002,0,0,0,0.659349527227742,1.4763,0,1.4763
17,14,12.812,56.32,2.6898,20,20,1.5,24.9422,0,0,0,0.774335503476143,1.5862,0,1.5862
17,15,8.256,52.48,3.63,20,20,1.5,15.606,0,0,0,0.84620832868314,1.43745,0,1.43745
17,16,8.556,44.8,3.8202,20,20,1.5,8.03579999999999,0,0,0,0.883127394709711,1.71185,0,1.71185
17,17,15.664,33.28,3.75,20,20,1.5,3.694,0,0,0,0.9,2.0734,0,2.0734
17,18,8.372,24.32,3.1398,20,8.51173076923077,1.04046923076923,0,0,0,0,0.89982,2.14725,0,2.14725
17,19,7.872,11.52,2.61,20,0,0.7,0,3.918,0,0,0.877315249675214,2.56235,0,2.56235
17,20,11.176,0,2.1198,20,0,0.7,0,11.6438,0,0,0.81079334787884,2.62115,0,2.62115
17,21,9.884,0,1.86,20,0,0.7,0,12.676,0,0,0.738403268981344,2.8749,0,2.8749
17,22,9.02,0,1.6302,20,0,0.7,0,13.3102,0,0,0.662413992885952,3.0282,0,3.0282
17,23,6.204,0,1.56,15.0273824226974,0,0.525958384794408,0,10.9093408074918,0,0,0.600120024004801,2.9785,0,2.9785
17,24,16.928,0,1.4802,14.9254106280193,0,0.522389371980676,0,0,0,0,0.6,3.14755,0,3.14755
18,1,9.776,0,1.3698,12.4353582554517,0,0.43523753894081,0,4.46439579439252,0,0,0.574441847325399,3.1934,0,3.1934
18,2,13.5,0,1.0998,12.7447429906542,0,0.446066004672897,0,0.7906089953271,0,0,0.569822064395665,3.27285,0,3.27285
18,3,15.392,0,0.7998,14.0987439613527,0,0.493456038647343,0,0,0,0,0.569708099982786,3.3187,0,3.3187
18,4,13.312,0,0.99,12.5593847352025,0,0.439578465732087,0,0.676963200934576,0,0,0.565736818186524,3.22525,0,3.22525
18,5,15.144,0,1.1802,13.4915942028986,0,0.472205797101449,0,0,0,0,0.565623670822887,3.2571,0,3.2571
18,6,14.316,0,1.6302,12.2568115942029,0,0.428988405797101,0,0,0,0,0.565510546088722,3.0947,0,3.0947
18,7,17.852,0,2.5002,14.8326570048309,0,0.519142995169082,0,0,0,0,0.565397443979505,3.12025,0,3.12025
18,8,9.628,3.2,3.3702,11.0710669781931,0,0.38748734423676,0,2.0007543224299,0,0,0.553884054961194,2.84305,0,2.84305
18,9,22.324,10.88,4.0098,20,8.1675,1.0267,0,0,0,0,0.553773278150201,2.53435,0,2.53435
18,10,20.928,17.92,4.2,20,13.4115384615385,1.23646153846154,0,0,0,0,0.553662523494571,2.2792,0,2.2792
18,11,15.996,24.96,4.1202,20,15.5151923076923,1.32060769230769,0,0,0,0,0.553551790989873,2.0629,0,2.0629
18,12,14.328,31.36,3.9,20,20,1.5,0.288000000000004,0,0,0,0.554770311400905,1.78675,0,1.78675
18,13,12.74,35.84,3.2598,20,20,1.5,3.82020000000001,0,0,0,0.572291049646317,1.4763,0,1.4763
18,14,12.812,37.12,2.6898,20,20,1.5,5.7422,0,0,0,0.59867905297485,1.5862,0,1.5862
18,15,8.256,32,3.63,20,11.354866918499,1.15419467673996,4.11693840476101,0,0,0,0.617560571340075,1.43745,0,1.43745
18,16,8.556,25.6,3.8202,20,0,0.7,9.63580000000001,0,0,0,0.66190998230273,1.71185,0,1.71185
18,17,15.664,19.2,3.75,20,0,0.7,10.414,0,0,0,0.709842215690885,2.0734,0,2.0734
18,18,8.372,9.6,3.1398,14.3306280193237,0,0.501571980676329,0,0,0,0,0.709700247247747,2.14725,0,2.14725
18,19,7.872,3.2,2.61,9.9779984423676,0,0.349229945482866,0,1.86522838785046,0,0,0.698930225216243,2.56235,0,2.56235
18,20,11.176,0,2.1198,10.2069704049844,0,0.357243964174455,0,1.50801436915888,0,0,0.690197764703058,2.62115,0,2.62115
18,21,9.884,0,1.86,11.1950934579439,0,0.391828271028037,0,3.56292172897196,0,0,0.669758176836887,2.8749,0,2.8749
18,22,9.02,0,1.6302,11.7920560747664,0,0.412721962616822,0,4.81497803738318,0,0,0.642188452908738,3.0282,0,3.0282
18,23,6.204,0,1.56,11.5985202492212,0,0.405948208722741,0,7.36046845794392,0,0,0.600120024004801,2.9785,0,2.9785
18,24,16.928,0,1.4802,14.9254106280193,0,0.522389371980676,0,0,0,0,0.6,3.14755,0,3.14755
19,1,9.776,0,1.3698,12.4353582554517,0,0.43523753894081,0,4.46439579439252,0,0,0.574441847325399,3.1934,0,3.1934
19,2,13.5,0,1.0998,12.7447429906542,0,0.446066004672897,0,0.7906089953271,0,0,0.569822064395665,3.27285,0,3.27285
19,3,15.392,0,0.7998,14.0987439613527,0,0.493456038647343,0,0,0,0,0.569708099982786,3.3187,0,3.3187
19,4,13.312,0,0.99,12.5593847352025,0,0.439578465732087,0,0.676963200934576,0,0,0.565736818186524,3.22525,0,3.22525
19,5,15.144,0,1.1802,13.4915942028986,0,0.472205797101449,0,0,0,0,0.565623670822887,3.2571,0,3.2571
19,6,14.316,0,1.6302,12.2568115942029,0,0.428988405797101,0,0,0,0,0.565510546088722,3.0947,0,3.0947
19,7,17.852,0,2.5002,14.8326570048309,0,0.519142995169082,0,0,0,0,0.565397443979505,3.12025,0,3.12025
19,8,9.628,1.28,3.3702,11.0710669781931,0,0.38748734423676,0,3.9207543224299,0,0,0.542943884021023,2.84305,0,2.84305
19,9,22.324,3.2,4.0098,20,0,0.7,0.814200000000003,0,0,0,0.546593141398065,2.53435,0,2.53435
19,10,20.928,5.12,4.2,20,0,0.7,1.148,0,0,0,0.551782284308247,2.2792,0,2.2792
19,11,15.996,7.68,4.1202,18.8944927536232,0,0.661307246376811,0,0,0,0,0.551671927851385,2.0629,0,2.0629
19,12,14.328,11.52,3.9,20,0,0.7,1.248,0,0,0,0.557321593465815,1.78675,0,1.78675
19,13,12.74,14.08,3.2598,20,0,0.7,2.8602,0,0,0,0.570411052224045,1.4763,0,1.4763
19,14,12.812,14.08,2.6898,20,0,0.7,3.5022,0,0,0,0.5864609700136,1.5862,0,1.5862
19,15,8.256,11.52,3.63,5.59754672897196,0,0.195914135514019,10.352539135514,0,0,0,0.634124627675816,1.43745,0,1.43745
19,16,8.556,7.04,3.8202,6.66608255451713,0,0.2333128894081,4.87640455607477,0,0,0,0.656504285316779,1.71185,0,1.71185
19,17,15.664,5.12,3.75,8.07398753894081,0,0.282589563862928,8.67742289719626,0,0,0,0.696422628600622,2.0734,0,2.0734
19,18,8.372,3.2,3.1398,8.36156542056075,0,0.292654789719626,0,0.222020210280373,0,0,0.695018271651652,2.14725,0,2.14725
19,19,7.872,1.28,2.61,9.9779984423676,0,0.349229945482866,0,3.78522838785046,0,0,0.673311015075096,2.56235,0,2.56235
19,20,11.176,0,2.1198,10.2069704049844,0,0.357243964174455,0,1.50801436915888,0,0,0.66458367840394,2.62115,0,2.62115
19,21,9.884,0,1.86,11.1950934579439,0,0.391828271028037,0,3.56292172897196,0,0,0.644149213355028,2.8749,0,2.8749
19,22,9.02,0,1.6302,11.7920560747664,0,0.412721962616822,0,4.81497803738318,0,0,0.616584611219576,3.0282,0,3.0282
19,23,6.204,0,1.56,8.64970750733958,0,0.302739762756885,0,5.10555791442825,0,0,0.587369796209422,2.9785,0.797110644331784,2.22124488788481
19,24,16.928,0,1.4802,12.2568146417445,0,0.428988512461059,2.7619968457944,0,0,0,0.6,3.14755,0,3.14755
20,1,9.776,0,1.3698,12.4353582554517,0,0.43523753894081,0,4.46439579439252,0,0,0.574441847325399,3.1934,0,3.1934
20,2,13.5,0,1.0998,12.7447429906542,0,0.446066004672897,0,0.7906089953271,0,0,0.569822064395665,3.27285,0,3.27285
20,3,15.392,0,0.7998,14.0987439613527,0,0.493456038647343,0,0,0,0,0.569708099982786,3.3187,0,3.3187
20,4,13.312,0,0.99,12.5593847352025,0,0.439578465732087,0,0.676963200934576,0,0,0.565736818186524,3.22525,0,3.22525
20,5,15.144,0,1.1802,13.4915942028986,0,0.472205797101449,0,0,0,0,0.565623670822887,3.2571,0,3.2571
20,6,14.316,0,1.6302,12.2568115942029,0,0.428988405797101,0,0,0,0,0.565510546088722,3.0947,0,3.0947
20,7,17.852,0,2.5002,14.8326570048309,0,0.519142995169082,0,0,0,0,0.565397443979505,3.12025,0,3.12025
20,8,9.628,0,3.3702,11.0710669781931,0,0.38748734423676,0,5.2007543224299,0,0,0.535650436727575,2.84305,0,2.84305
20,9,22.324,0,4.0098,17.6948792270531,0,0.61932077294686,0,0,0,0,0.53554330664023,2.53435,0,2.53435
20,10,20.928,0,4.2,16.1623188405797,0,0.56568115942029,0,0,0,0,0.535436197978902,2.2792,0,2.2792
20,11,15.996,0,4.1202,11.4742028985507,0,0.401597101449275,0,0,0,0,0.535329110739306,2.0629,0,2.0629
20,12,14.328,1.28,3.9,11.312077294686,0,0.39592270531401,0,0,0,0,0.535222044917158,1.78675,0,1.78675
20,13,12.74,5.12,3.2598,5.74883177570093,0,0.201209112149533,8.65015911214953,0,0,0,0.575038811795019,1.4763,0,1.4763
20,14,12.812,7.68,2.6898,6.17679127725857,0,0.21618769470405,11.4092210280374,0,0,0,0.627581747238986,1.5862,0,1.5862
20,15,8.256,5.12,3.63,5.59754672897196,0,0.195914135514019,3.95253913551402,0,0,0,0.645698719207295,1.43745,0,1.43745
20,16,8.556,1.28,3.8202,6.66608255451713,0,0.2333128894081,0,0.88359544392523,0,0,0.640534847589236,1.71185,0,1.71185
20,17,15.664,0,3.75,8.07398753894081,0,0.282589563862928,3.55742289719626,0,0,0,0.656825615529855,2.0734,0,2.0734
20,18,8.372,0,3.1398,8.36156542056075,0,0.292654789719626,0,3.42202021028037,0,0,0.637195559749881,2.14725,0,2.14725
20,19,7.872,0,2.61,9.9779984423676,0,0.349229945482866,0,5.06522838785046,0,0,0.608206420422258,2.56235,0,2.56235
20,20,11.176,0,2.1198,10.2069704049844,0,0.357243964174455,0,1.50801436915888,0,0,0.599492104670032,2.62115,0,2.62115
20,21,9.884,0,1.86,6.92282882529971,0,0.24229900888549,0,0.295988421198922,0,0,0.597685662538563,2.8749,1.15486058701372,1.77778244233697
20,22,9.02,0,1.6302,5.49536788491982,0,0.192337875972194,0,0,0,0,0.597566125406055,3.0282,1.70209423910799,1.41121047284741
20,23,6.204,0,1.56,4.28571428571429,0,0.15,0,1.76848120300752,0,0,0.587369796209422,2.9785,1.97676691729323,1.10057142857143
20,24,16.928,0,1.4802,12.2568146417445,0,0.428988512461059,2.7619968457944,0,0,0,0.6,3.14755,0,3.14755
21,1,9.448,0,1.3698,20,0,0.7,0,12.6218,0,0,0.527960911680912,3.1934,0,3.1934
21,2,10.504,0,1.0998,20,0,0.7,0,11.2958,0,0,0.463491786735043,3.27285,0,3.27285
21,3,11.788,0,0.7998,20,0,0.7,0,9.7118,0,0,0.408061196639804,3.3187,0,3.3187
21,4,11.504,0,0.99,17.5798446303365,0,0.615294562061776,0,7.68113919239824,0,0,0.364212409515016,3.22525,0,3.22525
21,5,11.16,0,1.1802,12.6834112149533,0,0.443919392523364,0,3.14753060747663,0,0,0.346204919697064,3.2571,0,3.2571
21,6,10.964,0,1.6302,12.0510124610592,0,0.421785436137072,0,3.13899789719626,0,0,0.328249650808872,3.0947,0,3.0947
21,7,10.744,14.08,2.5002,19.5592270531401,2,0.764572946859903,0,0,0,0,0.32818400087871,3.12025,0,3.12025
21,8,10.34,25.6,3.3702,20,11.4132692307692,1.15653076923077,0,0,0,0,0.328118364078535,2.84305,0,2.84305
21,9,9.672,37.12,4.0098,20,20,1.5,1.2822,0,0,0,0.333970586559565,2.53435,0,2.53435
21,10,6.948,46.08,4.2,20,20,1.5,7.328,0,0,0,0.367725330903792,2.2792,0,2.2792
21,11,6.04,52.48,4.1202,20,20,1.5,12.8998,0,0,0,0.42718932429915,2.0629,0,2.0629
21,12,6.06,55.04,3.9,20,20,1.5,15.7,0,0,0,0.499565424895828,1.78675,0,1.78675
21,13,6.528,56.32,3.2598,20,20,1.5,18.0882,0,0,0,0.582949511810849,1.4763,0,1.4763
21,14,5.768,56.32,2.6898,20,20,1.5,17.8982,0,0,0,0.665439998831564,1.5862,0,1.5862
21,15,5.432,52.48,3.63,20,20,1.5,12.782,0,0,0,0.724300756985644,1.43745,0,1.43745
21,16,5.368,44.8,3.8202,20,20,1.5,4.8478,0,0,0,0.746530358372708,1.71185,0,1.71185
21,17,6.656,33.28,3.75,20,14.8903846153846,1.29561538461538,0,0,0,0,0.746381052301034,2.0734,0,2.0734
21,18,8.408,24.32,3.1398,20,8.54634615384616,1.04185384615385,0,0,0,0,0.746231776090573,2.14725,0,2.14725
21,19,10.808,11.52,2.61,19.0512077294686,0,0.666792270531401,0,0,0,0,0.746082529735355,2.56235,0,2.56235
21,20,9.604,0,2.1198,10.2069704049844,0,0.357243964174455,0,3.08001436915887,0,0,0.728383373804002,2.62115,0,2.62115
21,21,6.832,0,1.86,11.1950934579439,0,0.391828271028037,0,6.61492172897196,0,0,0.690545835425697,2.8749,0,2.8749
21,22,8.384,0,1.6302,11.7920560747664,0,0.412721962616822,0,5.45097803738317,0,0,0.659348022341899,3.0282,0,3.0282
21,23,7.688,0,1.56,11.5985202492212,0,0.405948208722741,0,5.87646845794392,0,0,0.625732001979915,2.9785,0,2.9785
21,24,9.672,0,1.4802,12.2568146417445,0,0.428988512461059,0,4.4940031542056,0,0,0.6,3.14755,0,3.14755
22,1,9.448,0,1.3698,12.4353582554517,0,0.43523753894081,0,4.79239579439252,0,0,0.572572901456453,3.1934,0,3.1934
22,2,10.504,0,1.0998,12.7447429906542,0,0.446066004672897,0,3.7866089953271,0,0,0.550882267244668,3.27285,0,3.27285
22,3,11.788,0,0.7998,12.9232866043614,0,0.452315031152648,0,2.38740163551402,0,0,0.537168662668632,3.3187,0,3.3187
22,4,11.504,0,0.99,12.5593847352025,0,0.439578465732087,0,2.48496320093457,0,0,0.522901894457839,3.22525,0,3.22525
22,5,11.16,0,1.1802,12.6834112149533,0,0.443919392523364,0,3.14753060747663,0,0,0.504862666742898,3.2571,0,3.2571
22,6,10.964,0,1.6302,12.0510124610592,0,0.421785436137072,0,3.13899789719626,0,0,0.486875666305297,3.0947,0,3.0947
22,7,10.744,0,2.5002,12.1505062305296,0,0.425267718068536,0,4.33197394859813,0,0,0.462094678929312,3.12025,0,3.12025
22,8,10.34,3.2,3.3702,11.0710669781931,0,0.38748734423676,0,1.2887543224299,0,0,0.454658930520991,2.84305,0,2.84305
22,9,9.672,10.88,4.0098,15.9828019323672,0,0.55939806763285,0,0,0,0,0.454567998734887,2.53435,0,2.53435
22,10,6.948,17.92,4.2,19.9690821256039,0,0.698917874396135,0,0,0,0,0.45447708513514,2.2792,0,2.2792
22,11,6.04,24.96,4.1202,20,5.94211538461539,0.937684615384615,0,0,0,0,0.454386189718113,2.0629,0,2.0629
22,12,6.06,31.36,3.9,20,7.94332635500309,1.01773305420012,4.55894059079679,0,0,0,0.475336576745385,1.78675,0,1.78675
22,13,6.528,35.84,3.2598,20,0,0.7,18.4082,0,0,0,0.560202432506959,1.4763,0,1.4763
22,14,5.768,37.12,2.6898,20,0,0.7,19.4982,0,0,0,0.65008208432815,1.5862,0,1.5862
22,15,5.432,32,3.63,20,0,0.7,13.102,0,0,0,0.710422837142054,1.43745,0,1.43745
22,16,5.368,25.6,3.8202,20,0,0.7,6.4478,0,0,0,0.740039829497702,1.71185,0,1.71185
22,17,6.656,19.2,3.75,20,0,0.7,1.406,0,0,0,0.746381052301034,2.0734,0,2.0734
22,18,8.408,9.6,3.1398,14.3654106280193,0,0.502789371980676,0,0,0,0,0.746231776090573,2.14725,0,2.14725
22,19,10.808,3.2,2.61,11.0125603864734,0,0.38543961352657,0,0,0,0,0.746082529735355,2.56235,0,2.56235
22,20,9.604,0,2.1198,10.2069704049844,0,0.357243964174455,0,3.08001436915887,0,0,0.728383373804002,2.62115,0,2.62115
22,21,6.832,0,1.86,11.1950934579439,0,0.391828271028037,0,6.61492172897196,0,0,0.690545835425697,2.8749,0,2.8749
22,22,8.384,0,1.6302,11.7920560747664,0,0.412721962616822,0,5.45097803738317,0,0,0.659348022341899,3.0282,0,3.0282
22,23,7.688,0,1.56,11.5985202492212,0,0.405948208722741,0,5.87646845794392,0,0,0.625732001979915,2.9785,0,2.9785
22,24,9.672,0,1.4802,12.2568146417445,0,0.428988512461059,0,4.4940031542056,0,0,0.6,3.14755,0,3.14755
23,1,9.448,0,1.3698,12.4353582554517,0,0.43523753894081,0,4.79239579439252,0,0,0.572572901456453,3.1934,0,3.1934
23,2,10.504,0,1.0998,12.7447429906542,0,0.446066004672897,0,3.7866089953271,0,0,0.550882267244668,3.27285,0,3.27285
23,3,11.788,0,0.7998,12.9232866043614,0,0.452315031152648,0,2.38740163551402,0,0,0.537168662668632,3.3187,0,3.3187
23,4,11.504,0,0.99,12.5593847352025,0,0.439578465732087,0,2.48496320093457,0,0,0.522901894457839,3.22525,0,3.22525
23,5,11.16,0,1.1802,12.6834112149533,0,0.443919392523364,0,3.14753060747663,0,0,0.504862666742898,3.2571,0,3.2571
23,6,10.964,0,1.6302,12.0510124610592,0,0.421785436137072,0,3.13899789719626,0,0,0.486875666305297,3.0947,0,3.0947
23,7,10.744,0,2.5002,12.1505062305296,0,0.425267718068536,0,4.33197394859813,0,0,0.462094678929312,3.12025,0,3.12025
23,8,10.34,1.28,3.3702,11.0710669781931,0,0.38748734423676,0,3.2087543224299,0,0,0.44371875958082,2.84305,0,2.84305
23,9,9.672,3.2,4.0098,9.86896417445483,0,0.345413746105919,0,1.35217792056075,0,0,0.435925298332831,2.53435,0,2.53435
23,10,6.948,5.12,4.2,8.46527276074624,0,0.296284546626118,0,1.004418312678,0,0,0.430114932004344,2.2792,0.110861005305648,2.17388204495963
23,11,6.04,7.68,4.1202,8.03309968847352,0,0.281158489096573,1.28554182242991,0,0,0,0.43596217896762,2.0629,0,2.0629
23,12,6.06,11.52,3.9,6.9577492211838,0,0.243521222741433,6.47872955607477,0,0,0,0.465776815252171,1.78675,0,1.78675
23,13,6.528,14.08,3.2598,5.74883177570093,0,0.201209112149533,11.3981591121495,0,0,0,0.518290548099042,1.4763,0,1.4763
23,14,5.768,14.08,2.6898,6.17679127725857,0,0.21618769470405,10.7652210280374,0,0,0,0.567872525503441,1.5862,0,1.5862
23,15,5.432,11.52,3.63,5.59754672897196,0,0.195914135514019,7.52853913551402,0,0,0,0.602506054700713,1.43745,0,1.43745
23,16,5.368,7.04,3.8202,6.66608255451713,0,0.2333128894081,1.68840455607477,0,0,0,0.610178189902425,1.71185,0,1.71185
23,17,6.656,5.12,3.75,7.64168215293551,0,0.267458875352743,0,0,0,0,0.610056154264445,2.0734,0.116858971711749,1.96238397687384
23,18,8.408,3.2,3.1398,8.11830132837773,0,0.28414054649322,0,0,0,0,0.609934143033592,2.14725,0.0657581251290525,2.0847797811274
23,19,10.808,1.28,2.61,8.86743753871567,0,0.310360313855049,0,0,0,0,0.609812156204985,2.56235,0.300202147429279,2.27715795994219
23,20,9.604,0,2.1198,6.17914515795994,0,0.216270080528598,0,0,0,0,0.609690193773744,2.62115,1.08878476151146,1.58680447656411
23,21,6.832,0,1.86,4.28571428571429,0,0.15,0,1.33142857142857,0,0,0.601981768148502,2.8749,1.86771428571429,1.10057142857143
23,22,8.384,0,1.6302,4.66365200633216,0,0.163227820221626,0,0,0,0,0.601861371794872,3.0282,1.92692017344621,1.1976258352261
23,23,7.688,0,1.56,4.28571428571429,0,0.15,0,0.284481203007519,0,0,0.600120024004801,2.9785,1.97676691729323,1.10057142857143
23,24,9.672,0,1.4802,6.37987473329204,0,0.223295615665221,0,0,0,0,0.6,3.14755,1.58862965104274,1.6383518315094
24,1,9.448,0,1.3698,6.68831393639419,0,0.234090987773797,0,0.397721746414274,0,0,0.597613779222711,3.1934,1.55351682224629,1.71755901886603
24,2,10.504,0,1.0998,7.79288439136696,0,0.272750953697843,0,9.11693184405352e-07,0,0,0.597494251272033,3.27285,1.33856556662838,2.00121271170303
24,3,11.788,0,0.7998,9.80121137036272,0,0.343042397962695,0,0,0,0,0.597374752421779,3.3187,0.843946231674581,2.51695107990915
24,4,11.504,0,0.99,9.30972537683254,0,0.325840388189139,0,0,0,0,0.597255277471294,3.22525,0.878434234978318,2.3907374767706
24,5,11.16,0,1.1802,8.56729300020648,0,0.299855255007227,0,0,0,0,0.5971358264158,3.2571,1.11265174478629,2.20008084245303
24,6,10.964,0,1.6302,7.94605272214192,0,0.278111845274967,0,0,0,0,0.597016399250517,3.0947,1.10963543258311,2.04054633904605
24,7,10.744,0,2.5002,6.48545667286118,0,0.226990983550141,0,0,0,0,0.596896995970667,3.12025,1.53135234358868,1.66546527359075
24,8,10.34,0,3.3702,5.20099112120587,0,0.182034689242205,0,0,0,0,0.596777616571473,2.84305,1.58677418955193,1.33561451992567
24,9,9.672,0,4.0098,4.28571415149937,0,0.149999995302478,0,0.282754784586016,0,0,0.595047122674449,2.53435,1.50924063778417,1.10057139410504
24,10,6.948,0,4.2,0,0,0,0.348842207895326,0,0,0,0.596538154209431,2.2792,2.39915789473684,0
24,11,6.04,0,4.1202,0,0,0,0,0.251673581578331,0,0,0.594984809076718,2.0629,2.17147368421053,0
24,12,6.06,1.28,3.9,4.28571415149937,0,0.149999995302478,0,1.71800741616497,0,0,0.585076596068379,1.78675,0.722293269363117,1.10057139410504
24,13,6.528,5.12,3.2598,5.74883177570093,0,0.201209112149533,2.43815911214953,0,0,0,0.59621262280524,1.4763,0,1.4763
24,14,5.768,7.68,2.6898,6.17679127725858,0,0.21618769470405,4.36522102803737,0,0,0,0.616240554256236,1.5862,0,1.5862
24,15,5.432,5.12,3.63,5.59754672897196,0,0.195914135514019,1.12853913551402,0,0,0,0.621325948309296,1.43745,0,1.43745
24,16,5.368,1.28,3.8202,4.28571428571429,0,0.15,0,2.25136541353383,0,0,0.608373390165025,1.71185,0.643451127819549,1.10057142857143
24,17,6.656,0,3.75,0,0,0,0.723473786842527,0,0,0,0.611590825272419,2.0734,2.18252631578947,4.44089209850063e-16
24,18,8.408,0,3.1398,4.28571415149937,0,0.149999995302478,0,0.269281100375492,0,0,0.60993414186306,2.14725,1.10176695357364,1.10057139410504
24,19,10.808,0,2.61,7.19354394658958,0,0.251774038130635,0,0,0,0,0.609812155034687,2.56235,0.752682015279785,1.8473020854842
24,20,9.604,0,2.1198,6.17914515795994,0,0.216270080528598,0,0,0,0,0.609690192603681,2.62115,1.08878476151146,1.58680447656411
24,21,6.832,0,1.86,4.28571415149937,0,0.149999995302478,0,1.33142846879654,0,0,0.60198176756347,2.8749,1.8677143219947,1.10057139410504
24,22,8.384,0,1.6302,4.66365200633216,0,0.163227820221626,0,0,0,0,0.601861371209957,3.0282,1.92692017344621,1.1976258352261
24,23,7.688,0,1.56,4.28571415149937,0,0.149999995302478,0,0.284481100375492,0,0,0.600120024004801,2.9785,1.97676695357364,1.10057139410504
24,24,9.672,0,1.4802,6.37987473329204,0,0.223295615665221,0,0,0,0,0.6,3.14755,1.58862965104274,1.6383518315094
